timestamp,source_ip,destination_ip,username_attempted,access_type,access_status,reason,user_agent
2025-02-23 14:40:29,15.222.36.42,247.142.232.82,test_user,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-10 13:55:14,13.60.225.22,126.45.199.33,guest,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-04 06:57:10,219.80.229.211,211.33.77.196,user123,File Access,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-01 18:25:42,22.233.174.222,59.192.222.24,guest,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-24 03:21:35,46.168.106.60,227.175.5.59,user123,File Access,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-06 09:09:22,216.13.63.75,198.161.255.19,root,File Access,Failed,Account Locked,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-25 18:57:46,4.228.67.78,20.80.73.194,anonymous,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-04 03:12:08,194.221.77.40,114.163.126.45,user123,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-14 02:59:21,109.191.40.58,212.26.200.250,guest,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-07 08:03:51,173.76.29.140,175.156.91.150,anonymous,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-02 04:13:22,223.244.22.246,64.141.164.43,admin,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-10 22:24:16,86.54.27.207,226.110.3.74,guest,File Access,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-06 14:51:26,73.170.88.230,70.94.37.19,hacker,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-20 07:46:33,79.150.23.21,3.108.230.134,hacker,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-25 07:18:17,94.153.132.208,102.85.215.228,guest,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-23 01:35:14,218.114.152.60,18.179.223.56,root,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-13 06:18:54,12.129.6.166,216.72.36.237,user123,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-01 22:43:44,154.89.1.117,192.253.208.74,root,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-28 22:52:56,109.10.71.243,255.30.225.124,anonymous,File Access,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-27 03:53:55,124.89.215.204,132.18.232.143,anonymous,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-17 12:21:48,212.237.206.142,58.240.97.99,hacker,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-13 09:06:30,82.245.102.53,55.183.5.167,hacker,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-12 11:59:01,153.166.124.179,169.249.154.234,test_user,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-12 03:54:24,167.95.146.17,60.73.93.240,anonymous,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-10 18:59:22,236.242.78.167,131.86.13.105,guest,File Access,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-12 18:57:32,15.74.105.176,120.252.56.214,root,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-24 18:47:48,51.85.38.129,31.75.206.145,root,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-26 14:50:49,177.134.155.131,102.150.201.160,user123,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-27 03:42:47,43.119.178.20,90.149.140.47,hacker,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-25 03:06:08,73.160.209.185,235.244.50.181,root,File Access,Failed,Blocked IP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-03 09:37:58,238.220.216.50,223.151.193.251,root,File Access,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-02 20:31:58,37.75.189.122,232.117.59.198,anonymous,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-03 06:34:11,69.249.27.113,72.78.101.208,hacker,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-03 02:22:31,188.63.82.6,186.201.7.188,hacker,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-24 16:39:40,195.219.169.82,131.242.164.4,root,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-02 04:50:18,216.92.41.29,74.87.185.242,anonymous,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-12 06:40:13,129.177.104.101,31.177.178.144,anonymous,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-16 20:32:50,226.167.43.243,209.67.223.170,test_user,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-10 09:56:10,13.199.3.221,194.151.17.100,user123,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-10 00:19:40,251.174.226.163,34.28.214.231,test_user,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-14 22:01:35,70.247.202.137,27.8.22.209,root,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-09 00:46:41,11.169.104.228,30.219.162.19,hacker,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-25 07:10:06,174.69.211.36,71.239.254.164,anonymous,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-28 02:47:19,84.111.50.227,5.183.187.10,guest,File Access,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-26 00:07:00,129.182.170.123,128.201.67.227,test_user,File Access,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-03 13:41:14,182.3.200.44,169.220.237.193,admin,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-19 08:08:29,145.68.69.178,152.112.71.119,guest,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-16 17:50:57,61.92.224.183,43.108.215.220,hacker,Login Attempt,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-06 11:00:31,5.19.196.224,254.210.230.228,root,File Access,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-11 16:06:15,188.139.245.241,23.18.109.36,guest,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-01 08:35:09,200.63.143.21,235.108.250.59,hacker,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-23 12:31:43,6.162.38.149,68.30.163.9,guest,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-11 09:11:05,57.224.81.215,228.35.19.243,anonymous,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-27 00:33:55,10.94.182.233,221.225.10.8,guest,File Access,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-23 02:33:51,151.108.48.167,8.79.106.64,root,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-11 19:15:25,119.86.48.62,41.153.211.25,anonymous,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-10 00:51:52,101.191.255.156,244.57.72.165,guest,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-12 00:17:43,53.16.171.16,26.89.53.118,guest,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-21 20:46:49,45.163.215.127,25.247.191.255,guest,File Access,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-12 01:29:59,228.78.201.150,218.59.123.65,user123,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-18 15:36:39,77.134.128.192,226.166.3.166,anonymous,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-03 02:32:33,171.107.34.83,191.11.158.151,anonymous,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-28 11:43:53,63.211.98.175,193.101.81.197,admin,File Access,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-10 00:44:00,71.91.253.155,116.76.251.174,admin,File Access,Failed,Blocked IP,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-04 04:15:05,54.245.156.23,197.84.84.22,hacker,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-18 13:31:02,81.39.228.161,173.46.94.127,admin,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-19 06:31:07,236.245.171.65,105.33.76.175,guest,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-12 01:36:45,131.25.254.244,34.165.74.22,anonymous,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-09 22:01:44,251.134.213.177,3.83.9.172,user123,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-13 00:42:53,132.106.192.248,88.200.233.25,test_user,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-02 21:32:20,196.182.17.184,236.78.19.108,test_user,File Access,Failed,Account Locked,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-15 15:58:46,184.17.38.146,243.8.217.113,hacker,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-14 03:09:52,153.147.28.92,101.68.34.17,anonymous,File Access,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-15 04:09:27,132.191.129.52,187.72.64.162,anonymous,System Command Execution,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-17 09:41:14,81.153.27.227,170.114.49.214,test_user,Login Attempt,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-21 13:17:23,44.63.208.198,21.95.103.60,anonymous,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-27 20:43:00,227.76.18.183,57.94.118.109,hacker,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-22 18:47:43,135.32.197.148,254.188.6.124,hacker,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-08 21:11:00,107.205.34.52,252.165.190.191,hacker,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-27 08:19:40,71.160.10.1,93.61.194.146,guest,System Command Execution,Failed,Suspicious Activity,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-15 15:16:53,117.155.192.102,243.63.63.150,user123,File Access,Failed,Suspicious Activity,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-13 11:37:38,84.247.152.17,70.140.72.228,user123,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-02-14 18:02:46,2.9.34.85,83.209.92.12,anonymous,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-08 23:06:36,127.85.129.206,122.47.254.156,guest,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-02-24 00:39:26,216.57.90.26,42.117.21.111,hacker,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-03 03:18:31,13.197.179.217,195.74.41.84,root,File Access,Failed,Invalid Credentials,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-12 18:29:43,213.135.134.153,18.92.188.205,test_user,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-05 18:23:32,32.200.109.95,197.235.75.73,anonymous,File Access,Failed,Account Locked,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-12 11:45:57,55.72.5.52,32.223.175.68,root,System Command Execution,Failed,Invalid Credentials,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-03-11 22:29:59,156.82.53.9,55.200.180.211,guest,Login Attempt,Failed,Blocked IP,"Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36"
2025-02-12 05:41:51,93.44.9.149,68.176.52.202,hacker,System Command Execution,Successful,Authorized Access,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
2025-03-01 17:23:21,2.34.174.68,134.207.173.210,anonymous,System Command Execution,Failed,Blocked IP,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
2025-03-07 00:07:21,197.195.87.32,22.204.161.54,test_user,Login Attempt,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-03-08 16:03:06,28.225.114.248,84.199.81.16,admin,File Access,Successful,Authorized Access,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36"
2025-02-21 06:30:52,219.84.20.250,81.22.223.132,anonymous,Login Attempt,Failed,Account Locked,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
